series_id,industry,year,month,employment
CES5500000001,Financial activities,1982,7,5211.0
CES5500000001,Financial activities,1982,8,5211.0
CES5500000001,Financial activities,1982,9,5216.0
CES5500000001,Financial activities,1982,10,5217.0
CES5500000001,Financial activities,1982,11,5224.0
CES5500000001,Financial activities,1982,12,5229.0
CES5500000001,Financial activities,1983,1,5242.0
CES5500000001,Financial activities,1983,2,5256.0
CES5500000001,Financial activities,1983,3,5267.0
CES5500000001,Financial activities,1983,4,5289.0
CES5500000001,Financial activities,1983,5,5302.0
CES5500000001,Financial activities,1983,6,5313.0
CES5500000001,Financial activities,1983,7,5340.0
CES5500000001,Financial activities,1983,8,5362.0
CES5500000001,Financial activities,1983,9,5387.0
CES5500000001,Financial activities,1983,10,5397.0
CES5500000001,Financial activities,1983,11,5416.0
CES5500000001,Financial activities,1983,12,5436.0
CES5500000001,Financial activities,1984,1,5452.0
CES5500000001,Financial activities,1984,2,5472.0
CES5500000001,Financial activities,1984,3,5492.0
CES5500000001,Financial activities,1984,4,5503.0
CES5500000001,Financial activities,1984,5,5522.0
CES5500000001,Financial activities,1984,6,5540.0
CES5500000001,Financial activities,1984,7,5556.0
CES5500000001,Financial activities,1984,8,5574.0
CES5500000001,Financial activities,1984,9,5595.0
CES5500000001,Financial activities,1984,10,5620.0
CES5500000001,Financial activities,1984,11,5641.0
CES5500000001,Financial activities,1984,12,5661.0
CES5500000001,Financial activities,1985,1,5684.0
CES5500000001,Financial activities,1985,2,5705.0
CES5500000001,Financial activities,1985,3,5730.0
CES5500000001,Financial activities,1985,4,5751.0
CES5500000001,Financial activities,1985,5,5775.0
CES5500000001,Financial activities,1985,6,5796.0
CES5500000001,Financial activities,1985,7,5818.0
CES5500000001,Financial activities,1985,8,5845.0
CES5500000001,Financial activities,1985,9,5874.0
CES5500000001,Financial activities,1985,10,5902.0
CES5500000001,Financial activities,1985,11,5935.0
CES5500000001,Financial activities,1985,12,5959.0
CES5500000001,Financial activities,1986,1,5977.0
CES5500000001,Financial activities,1986,2,6010.0
CES5500000001,Financial activities,1986,3,6036.0
CES5500000001,Financial activities,1986,4,6066.0
CES5500000001,Financial activities,1986,5,6091.0
CES5500000001,Financial activities,1986,6,6118.0
CES5500000001,Financial activities,1986,7,6149.0
CES5500000001,Financial activities,1986,8,6173.0
CES5500000001,Financial activities,1986,9,6197.0
CES5500000001,Financial activities,1986,10,6215.0
CES5500000001,Financial activities,1986,11,6236.0
CES5500000001,Financial activities,1986,12,6264.0
CES5500000001,Financial activities,1987,1,6282.0
CES5500000001,Financial activities,1987,2,6303.0
CES5500000001,Financial activities,1987,3,6327.0
CES5500000001,Financial activities,1987,4,6358.0
CES5500000001,Financial activities,1987,5,6376.0
CES5500000001,Financial activities,1987,6,6388.0
CES5500000001,Financial activities,1987,7,6408.0
CES5500000001,Financial activities,1987,8,6419.0
CES5500000001,Financial activities,1987,9,6427.0
CES5500000001,Financial activities,1987,10,6442.0
CES5500000001,Financial activities,1987,11,6441.0
CES5500000001,Financial activities,1987,12,6451.0
CES5500000001,Financial activities,1988,1,6466.0
CES5500000001,Financial activities,1988,2,6472.0
CES5500000001,Financial activities,1988,3,6483.0
CES5500000001,Financial activities,1988,4,6489.0
CES5500000001,Financial activities,1988,5,6490.0
CES5500000001,Financial activities,1988,6,6499.0
CES5500000001,Financial activities,1988,7,6507.0
CES5500000001,Financial activities,1988,8,6505.0
CES5500000001,Financial activities,1988,9,6509.0
CES5500000001,Financial activities,1988,10,6517.0
CES5500000001,Financial activities,1988,11,6526.0
CES5500000001,Financial activities,1988,12,6533.0
CES5500000001,Financial activities,1989,1,6529.0
CES5500000001,Financial activities,1989,2,6542.0
CES5500000001,Financial activities,1989,3,6547.0
CES5500000001,Financial activities,1989,4,6549.0
CES5500000001,Financial activities,1989,5,6554.0
CES5500000001,Financial activities,1989,6,6560.0
CES5500000001,Financial activities,1989,7,6567.0
CES5500000001,Financial activities,1989,8,6571.0
CES5500000001,Financial activities,1989,9,6577.0
CES5500000001,Financial activities,1989,10,6576.0
CES5500000001,Financial activities,1989,11,6584.0
CES5500000001,Financial activities,1989,12,6585.0
CES5500000001,Financial activities,1990,1,6585.0
CES5500000001,Financial activities,1990,2,6599.0
CES5500000001,Financial activities,1990,3,6601.0
CES5500000001,Financial activities,1990,4,6611.0
CES5500000001,Financial activities,1990,5,6616.0
CES5500000001,Financial activities,1990,6,6626.0
CES5500000001,Financial activities,1990,7,6631.0
CES5500000001,Financial activities,1990,8,6634.0
CES5500000001,Financial activities,1990,9,6627.0
CES5500000001,Financial activities,1990,10,6623.0
CES5500000001,Financial activities,1990,11,6614.0
CES5500000001,Financial activities,1990,12,6602.0
CES5500000001,Financial activities,1991,1,6611.0
CES5500000001,Financial activities,1991,2,6601.0
CES5500000001,Financial activities,1991,3,6602.0
CES5500000001,Financial activities,1991,4,6583.0
CES5500000001,Financial activities,1991,5,6566.0
CES5500000001,Financial activities,1991,6,6560.0
CES5500000001,Financial activities,1991,7,6548.0
CES5500000001,Financial activities,1991,8,6543.0
CES5500000001,Financial activities,1991,9,6534.0
CES5500000001,Financial activities,1991,10,6532.0
CES5500000001,Financial activities,1991,11,6533.0
CES5500000001,Financial activities,1991,12,6529.0
CES5500000001,Financial activities,1992,1,6520.0
CES5500000001,Financial activities,1992,2,6523.0
CES5500000001,Financial activities,1992,3,6523.0
CES5500000001,Financial activities,1992,4,6533.0
CES5500000001,Financial activities,1992,5,6544.0
CES5500000001,Financial activities,1992,6,6553.0
CES5500000001,Financial activities,1992,7,6553.0
CES5500000001,Financial activities,1992,8,6564.0
CES5500000001,Financial activities,1992,9,6579.0
CES5500000001,Financial activities,1992,10,6589.0
CES5500000001,Financial activities,1992,11,6600.0
CES5500000001,Financial activities,1992,12,6617.0
CES5500000001,Financial activities,1993,1,6634.0
CES5500000001,Financial activities,1993,2,6645.0
CES5500000001,Financial activities,1993,3,6655.0
CES5500000001,Financial activities,1993,4,6680.0
CES5500000001,Financial activities,1993,5,6703.0
CES5500000001,Financial activities,1993,6,6724.0
CES5500000001,Financial activities,1993,7,6751.0
CES5500000001,Financial activities,1993,8,6770.0
CES5500000001,Financial activities,1993,9,6795.0
CES5500000001,Financial activities,1993,10,6819.0
CES5500000001,Financial activities,1993,11,6845.0
CES5500000001,Financial activities,1993,12,6870.0
CES5500000001,Financial activities,1994,1,6889.0
CES5500000001,Financial activities,1994,2,6910.0
CES5500000001,Financial activities,1994,3,6930.0
CES5500000001,Financial activities,1994,4,6936.0
CES5500000001,Financial activities,1994,5,6928.0
CES5500000001,Financial activities,1994,6,6929.0
CES5500000001,Financial activities,1994,7,6925.0
CES5500000001,Financial activities,1994,8,6919.0
CES5500000001,Financial activities,1994,9,6905.0
CES5500000001,Financial activities,1994,10,6889.0
CES5500000001,Financial activities,1994,11,6877.0
CES5500000001,Financial activities,1994,12,6869.0
CES5500000001,Financial activities,1995,1,6858.0
CES5500000001,Financial activities,1995,2,6850.0
CES5500000001,Financial activities,1995,3,6854.0
CES5500000001,Financial activities,1995,4,6847.0
CES5500000001,Financial activities,1995,5,6844.0
CES5500000001,Financial activities,1995,6,6847.0
CES5500000001,Financial activities,1995,7,6854.0
CES5500000001,Financial activities,1995,8,6864.0
CES5500000001,Financial activities,1995,9,6877.0
CES5500000001,Financial activities,1995,10,6887.0
CES5500000001,Financial activities,1995,11,6903.0
CES5500000001,Financial activities,1995,12,6911.0
CES5500000001,Financial activities,1996,1,6922.0
CES5500000001,Financial activities,1996,2,6945.0
CES5500000001,Financial activities,1996,3,6952.0
CES5500000001,Financial activities,1996,4,6967.0
CES5500000001,Financial activities,1996,5,6991.0
CES5500000001,Financial activities,1996,6,7012.0
CES5500000001,Financial activities,1996,7,7033.0
CES5500000001,Financial activities,1996,8,7048.0
CES5500000001,Financial activities,1996,9,7066.0
CES5500000001,Financial activities,1996,10,7079.0
CES5500000001,Financial activities,1996,11,7097.0
CES5500000001,Financial activities,1996,12,7111.0
CES5500000001,Financial activities,1997,1,7125.0
CES5500000001,Financial activities,1997,2,7143.0
CES5500000001,Financial activities,1997,3,7164.0
CES5500000001,Financial activities,1997,4,7195.0
CES5500000001,Financial activities,1997,5,7215.0
CES5500000001,Financial activities,1997,6,7230.0
CES5500000001,Financial activities,1997,7,7266.0
CES5500000001,Financial activities,1997,8,7292.0
CES5500000001,Financial activities,1997,9,7313.0
CES5500000001,Financial activities,1997,10,7343.0
CES5500000001,Financial activities,1997,11,7369.0
CES5500000001,Financial activities,1997,12,7400.0
CES5500000001,Financial activities,1998,1,7425.0
CES5500000001,Financial activities,1998,2,7450.0
CES5500000001,Financial activities,1998,3,7485.0
CES5500000001,Financial activities,1998,4,7507.0
CES5500000001,Financial activities,1998,5,7534.0
CES5500000001,Financial activities,1998,6,7561.0
CES5500000001,Financial activities,1998,7,7595.0
CES5500000001,Financial activities,1998,8,7605.0
CES5500000001,Financial activities,1998,9,7624.0
CES5500000001,Financial activities,1998,10,7648.0
CES5500000001,Financial activities,1998,11,7663.0
CES5500000001,Financial activities,1998,12,7682.0
CES5500000001,Financial activities,1999,1,7706.0
CES5500000001,Financial activities,1999,2,7713.0
CES5500000001,Financial activities,1999,3,7722.0
CES5500000001,Financial activities,1999,4,7734.0
CES5500000001,Financial activities,1999,5,7746.0
CES5500000001,Financial activities,1999,6,7762.0
CES5500000001,Financial activities,1999,7,7781.0
CES5500000001,Financial activities,1999,8,7778.0
CES5500000001,Financial activities,1999,9,7770.0
CES5500000001,Financial activities,1999,10,7770.0
CES5500000001,Financial activities,1999,11,7772.0
CES5500000001,Financial activities,1999,12,7775.0
CES5500000001,Financial activities,2000,1,7769.0
CES5500000001,Financial activities,2000,2,7771.0
CES5500000001,Financial activities,2000,3,7767.0
CES5500000001,Financial activities,2000,4,7764.0
CES5500000001,Financial activities,2000,5,7762.0
CES5500000001,Financial activities,2000,6,7764.0
CES5500000001,Financial activities,2000,7,7766.0
CES5500000001,Financial activities,2000,8,7777.0
CES5500000001,Financial activities,2000,9,7797.0
CES5500000001,Financial activities,2000,10,7809.0
CES5500000001,Financial activities,2000,11,7823.0
CES5500000001,Financial activities,2000,12,7838.0
CES5500000001,Financial activities,2001,1,7845.0
CES5500000001,Financial activities,2001,2,7868.0
CES5500000001,Financial activities,2001,3,7885.0
CES5500000001,Financial activities,2001,4,7889.0
CES5500000001,Financial activities,2001,5,7898.0
CES5500000001,Financial activities,2001,6,7905.0
CES5500000001,Financial activities,2001,7,7892.0
CES5500000001,Financial activities,2001,8,7916.0
CES5500000001,Financial activities,2001,9,7916.0
CES5500000001,Financial activities,2001,10,7925.0
CES5500000001,Financial activities,2001,11,7940.0
CES5500000001,Financial activities,2001,12,7934.0
CES5500000001,Financial activities,2002,1,7939.0
CES5500000001,Financial activities,2002,2,7932.0
CES5500000001,Financial activities,2002,3,7929.0
CES5500000001,Financial activities,2002,4,7936.0
CES5500000001,Financial activities,2002,5,7933.0
CES5500000001,Financial activities,2002,6,7939.0
CES5500000001,Financial activities,2002,7,7943.0
CES5500000001,Financial activities,2002,8,7949.0
CES5500000001,Financial activities,2002,9,7964.0
CES5500000001,Financial activities,2002,10,7991.0
CES5500000001,Financial activities,2002,11,8003.0
CES5500000001,Financial activities,2002,12,8017.0
CES5500000001,Financial activities,2003,1,8025.0
CES5500000001,Financial activities,2003,2,8037.0
CES5500000001,Financial activities,2003,3,8051.0
CES5500000001,Financial activities,2003,4,8077.0
CES5500000001,Financial activities,2003,5,8094.0
CES5500000001,Financial activities,2003,6,8090.0
CES5500000001,Financial activities,2003,7,8101.0
CES5500000001,Financial activities,2003,8,8102.0
CES5500000001,Financial activities,2003,9,8099.0
CES5500000001,Financial activities,2003,10,8089.0
CES5500000001,Financial activities,2003,11,8082.0
CES5500000001,Financial activities,2003,12,8076.0
CES5500000001,Financial activities,2004,1,8078.0
CES5500000001,Financial activities,2004,2,8079.0
CES5500000001,Financial activities,2004,3,8086.0
CES5500000001,Financial activities,2004,4,8097.0
CES5500000001,Financial activities,2004,5,8115.0
CES5500000001,Financial activities,2004,6,8116.0
CES5500000001,Financial activities,2004,7,8100.0
CES5500000001,Financial activities,2004,8,8106.0
CES5500000001,Financial activities,2004,9,8118.0
CES5500000001,Financial activities,2004,10,8113.0
CES5500000001,Financial activities,2004,11,8116.0
CES5500000001,Financial activities,2004,12,8134.0
CES5500000001,Financial activities,2005,1,8143.0
CES5500000001,Financial activities,2005,2,8147.0
CES5500000001,Financial activities,2005,3,8141.0
CES5500000001,Financial activities,2005,4,8151.0
CES5500000001,Financial activities,2005,5,8154.0
CES5500000001,Financial activities,2005,6,8173.0
CES5500000001,Financial activities,2005,7,8191.0
CES5500000001,Financial activities,2005,8,8214.0
CES5500000001,Financial activities,2005,9,8222.0
CES5500000001,Financial activities,2005,10,8257.0
CES5500000001,Financial activities,2005,11,8279.0
CES5500000001,Financial activities,2005,12,8285.0
CES5500000001,Financial activities,2006,1,8306.0
CES5500000001,Financial activities,2006,2,8335.0
CES5500000001,Financial activities,2006,3,8352.0
CES5500000001,Financial activities,2006,4,8374.0
CES5500000001,Financial activities,2006,5,8376.0
CES5500000001,Financial activities,2006,6,8366.0
CES5500000001,Financial activities,2006,7,8366.0
CES5500000001,Financial activities,2006,8,8372.0
CES5500000001,Financial activities,2006,9,8386.0
CES5500000001,Financial activities,2006,10,8381.0
CES5500000001,Financial activities,2006,11,8391.0
CES5500000001,Financial activities,2006,12,8391.0
CES5500000001,Financial activities,2007,1,8388.0
CES5500000001,Financial activities,2007,2,8393.0
CES5500000001,Financial activities,2007,3,8383.0
CES5500000001,Financial activities,2007,4,8364.0
CES5500000001,Financial activities,2007,5,8370.0
CES5500000001,Financial activities,2007,6,8369.0
CES5500000001,Financial activities,2007,7,8370.0
CES5500000001,Financial activities,2007,8,8342.0
CES5500000001,Financial activities,2007,9,8317.0
CES5500000001,Financial activities,2007,10,8304.0
CES5500000001,Financial activities,2007,11,8290.0
CES5500000001,Financial activities,2007,12,8280.0
CES5500000001,Financial activities,2008,1,8276.0
CES5500000001,Financial activities,2008,2,8271.0
CES5500000001,Financial activities,2008,3,8270.0
CES5500000001,Financial activities,2008,4,8260.0
CES5500000001,Financial activities,2008,5,8249.0
CES5500000001,Financial activities,2008,6,8238.0
CES5500000001,Financial activities,2008,7,8218.0
CES5500000001,Financial activities,2008,8,8205.0
CES5500000001,Financial activities,2008,9,8171.0
CES5500000001,Financial activities,2008,10,8137.0
CES5500000001,Financial activities,2008,11,8098.0
CES5500000001,Financial activities,2008,12,8067.0
CES5500000001,Financial activities,2009,1,8018.0
CES5500000001,Financial activities,2009,2,7970.0
CES5500000001,Financial activities,2009,3,7929.0
CES5500000001,Financial activities,2009,4,7873.0
CES5500000001,Financial activities,2009,5,7842.0
CES5500000001,Financial activities,2009,6,7820.0
CES5500000001,Financial activities,2009,7,7805.0
CES5500000001,Financial activities,2009,8,7780.0
CES5500000001,Financial activities,2009,9,7769.0
CES5500000001,Financial activities,2009,10,7750.0
CES5500000001,Financial activities,2009,11,7755.0
CES5500000001,Financial activities,2009,12,7744.0
CES5500000001,Financial activities,2010,1,7733.0
CES5500000001,Financial activities,2010,2,7726.0
CES5500000001,Financial activities,2010,3,7709.0
CES5500000001,Financial activities,2010,4,7711.0
CES5500000001,Financial activities,2010,5,7698.0
CES5500000001,Financial activities,2010,6,7688.0
CES5500000001,Financial activities,2010,7,7676.0
CES5500000001,Financial activities,2010,8,7674.0
CES5500000001,Financial activities,2010,9,7681.0
CES5500000001,Financial activities,2010,10,7682.0
CES5500000001,Financial activities,2010,11,7680.0
CES5500000001,Financial activities,2010,12,7684.0
CES5500000001,Financial activities,2011,1,7680.0
CES5500000001,Financial activities,2011,2,7677.0
CES5500000001,Financial activities,2011,3,7682.0
CES5500000001,Financial activities,2011,4,7680.0
CES5500000001,Financial activities,2011,5,7701.0
CES5500000001,Financial activities,2011,6,7690.0
CES5500000001,Financial activities,2011,7,7692.0
CES5500000001,Financial activities,2011,8,7697.0
CES5500000001,Financial activities,2011,9,7695.0
CES5500000001,Financial activities,2011,10,7708.0
CES5500000001,Financial activities,2011,11,7721.0
CES5500000001,Financial activities,2011,12,7729.0
CES5500000001,Financial activities,2012,1,7736.0
CES5500000001,Financial activities,2012,2,7745.0
CES5500000001,Financial activities,2012,3,7767.0
CES5500000001,Financial activities,2012,4,7771.0
CES5500000001,Financial activities,2012,5,7781.0
CES5500000001,Financial activities,2012,6,7782.0
CES5500000001,Financial activities,2012,7,7778.0
CES5500000001,Financial activities,2012,8,7788.0
CES5500000001,Financial activities,2012,9,7800.0
CES5500000001,Financial activities,2012,10,7810.0
CES5500000001,Financial activities,2012,11,7816.0
CES5500000001,Financial activities,2012,12,7829.0
CES5500000001,Financial activities,2013,1,7837.0
CES5500000001,Financial activities,2013,2,7852.0
CES5500000001,Financial activities,2013,3,7856.0
CES5500000001,Financial activities,2013,4,7872.0
CES5500000001,Financial activities,2013,5,7884.0
CES5500000001,Financial activities,2013,6,7887.0
CES5500000001,Financial activities,2013,7,7904.0
CES5500000001,Financial activities,2013,8,7902.0
CES5500000001,Financial activities,2013,9,7903.0
CES5500000001,Financial activities,2013,10,7912.0
CES5500000001,Financial activities,2013,11,7912.0
CES5500000001,Financial activities,2013,12,7915.0
CES5500000001,Financial activities,2014,1,7913.0
CES5500000001,Financial activities,2014,2,7932.0
CES5500000001,Financial activities,2014,3,7932.0
CES5500000001,Financial activities,2014,4,7945.0
CES5500000001,Financial activities,2014,5,7952.0
CES5500000001,Financial activities,2014,6,7965.0
CES5500000001,Financial activities,2014,7,7979.0
CES5500000001,Financial activities,2014,8,7994.0
CES5500000001,Financial activities,2014,9,8009.0
CES5500000001,Financial activities,2014,10,8019.0
CES5500000001,Financial activities,2014,11,8035.0
CES5500000001,Financial activities,2014,12,8042.0
CES5500000001,Financial activities,2015,1,8059.0
CES5500000001,Financial activities,2015,2,8070.0
CES5500000001,Financial activities,2015,3,8081.0
CES5500000001,Financial activities,2015,4,8086.0
CES5500000001,Financial activities,2015,5,8097.0
CES5500000001,Financial activities,2015,6,8115.0
CES5500000001,Financial activities,2015,7,8134.0
CES5500000001,Financial activities,2015,8,8145.0
CES5500000001,Financial activities,2015,9,8152.0
CES5500000001,Financial activities,2015,10,8167.0
CES5500000001,Financial activities,2015,11,8182.0
CES5500000001,Financial activities,2015,12,8189.0
CES5500000001,Financial activities,2016,1,8207.0
CES5500000001,Financial activities,2016,2,8209.0
CES5500000001,Financial activities,2016,3,8226.0
CES5500000001,Financial activities,2016,4,8248.0
CES5500000001,Financial activities,2016,5,8265.0
CES5500000001,Financial activities,2016,6,8282.0
CES5500000001,Financial activities,2016,7,8304.0
CES5500000001,Financial activities,2016,8,8319.0
CES5500000001,Financial activities,2016,9,8327.0
CES5500000001,Financial activities,2016,10,8332.0
CES5500000001,Financial activities,2016,11,8344.0
CES5500000001,Financial activities,2016,12,8370.0
CES5500000001,Financial activities,2017,1,8397.0
CES5500000001,Financial activities,2017,2,8398.0
CES5500000001,Financial activities,2017,3,8408.0
CES5500000001,Financial activities,2017,4,8425.0
CES5500000001,Financial activities,2017,5,8436.0
CES5500000001,Financial activities,2017,6,8452.0
CES5500000001,Financial activities,2017,7,8465.0
CES5500000001,Financial activities,2017,8,8476.0
CES5500000001,Financial activities,2017,9,8480.0
CES5500000001,Financial activities,2017,10,8481.0
CES5500000001,Financial activities,2017,11,8489.0
CES5500000001,Financial activities,2017,12,8496.0
CES5500000001,Financial activities,2018,1,8503.0
CES5500000001,Financial activities,2018,2,8527.0
CES5500000001,Financial activities,2018,3,8538.0
CES5500000001,Financial activities,2018,4,8544.0
CES5500000001,Financial activities,2018,5,8574.0
CES5500000001,Financial activities,2018,6,8591.0
CES5500000001,Financial activities,2018,7,8600.0
CES5500000001,Financial activities,2018,8,8610.0
CES5500000001,Financial activities,2018,9,8629.0
CES5500000001,Financial activities,2018,10,8644.0
CES5500000001,Financial activities,2018,11,8651.0
CES5500000001,Financial activities,2018,12,8661.0
CES5500000001,Financial activities,2019,1,8672.0
CES5500000001,Financial activities,2019,2,8685.0
CES5500000001,Financial activities,2019,3,8705.0
CES5500000001,Financial activities,2019,4,8721.0
CES5500000001,Financial activities,2019,5,8733.0
CES5500000001,Financial activities,2019,6,8748.0
CES5500000001,Financial activities,2019,7,8771.0
CES5500000001,Financial activities,2019,8,8785.0
CES5500000001,Financial activities,2019,9,8785.0
CES5500000001,Financial activities,2019,10,8801.0
CES5500000001,Financial activities,2019,11,8813.0
CES5500000001,Financial activities,2019,12,8822.0
CES5500000001,Financial activities,2020,1,8833.0
CES5500000001,Financial activities,2020,2,8872.0
CES5500000001,Financial activities,2020,3,8855.0
CES5500000001,Financial activities,2020,4,8592.0
CES5500000001,Financial activities,2020,5,8607.0
CES5500000001,Financial activities,2020,6,8622.0
CES5500000001,Financial activities,2020,7,8623.0
CES5500000001,Financial activities,2020,8,8649.0
CES5500000001,Financial activities,2020,9,8674.0
CES5500000001,Financial activities,2020,10,8691.0
CES5500000001,Financial activities,2020,11,8706.0
CES5500000001,Financial activities,2020,12,8718.0
CES5500000001,Financial activities,2021,1,8722.0
CES5500000001,Financial activities,2021,2,8718.0
CES5500000001,Financial activities,2021,3,8736.0
CES5500000001,Financial activities,2021,4,8750.0
CES5500000001,Financial activities,2021,5,8761.0
CES5500000001,Financial activities,2021,6,8773.0
CES5500000001,Financial activities,2021,7,8808.0
CES5500000001,Financial activities,2021,8,8826.0
CES5500000001,Financial activities,2021,9,8851.0
CES5500000001,Financial activities,2021,10,8879.0
CES5500000001,Financial activities,2021,11,8911.0
CES5500000001,Financial activities,2021,12,8938.0
CES5500000001,Financial activities,2022,1,8934.0
CES5500000001,Financial activities,2022,2,8976.0
CES5500000001,Financial activities,2022,3,9002.0
CES5500000001,Financial activities,2022,4,9037.0
CES5500000001,Financial activities,2022,5,9049.0
CES5500000001,Financial activities,2022,6,9059.0
CES5500000001,Financial activities,2022,7,9073.0
CES5500000001,Financial activities,2022,8,9092.0
CES5500000001,Financial activities,2022,9,9097.0
CES5500000001,Financial activities,2022,10,9122.0
CES5500000001,Financial activities,2022,11,9136.0
CES5500000001,Financial activities,2022,12,9146.0
CES5500000001,Financial activities,2023,1,9144.0
CES5500000001,Financial activities,2023,2,9152.0
CES5500000001,Financial activities,2023,3,9150.0
CES5500000001,Financial activities,2023,4,9180.0
CES5500000001,Financial activities,2023,5,9175.0
CES5500000001,Financial activities,2023,6,9182.0
CES5500000001,Financial activities,2023,7,9193.0
CES5500000001,Financial activities,2023,8,9193.0
CES5500000001,Financial activities,2023,9,9186.0
CES5500000001,Financial activities,2023,10,9179.0
CES5500000001,Financial activities,2023,11,9172.0
CES5500000001,Financial activities,2023,12,9176.0
CES5500000001,Financial activities,2024,1,9165.0
CES5500000001,Financial activities,2024,2,9151.0
CES5500000001,Financial activities,2024,3,9149.0
CES5500000001,Financial activities,2024,4,9144.0
CES5500000001,Financial activities,2024,5,9147.0
CES5500000001,Financial activities,2024,6,9159.0
CES5500000001,Financial activities,2024,7,9154.0
CES5500000001,Financial activities,2024,8,9162.0
CES5500000001,Financial activities,2024,9,9162.0
CES5500000001,Financial activities,2024,10,9164.0
CES5500000001,Financial activities,2024,11,9173.0
CES5500000001,Financial activities,2024,12,9179.0
CES5500000001,Financial activities,2025,1,9187.0
CES5500000001,Financial activities,2025,2,9199.0
CES5500000001,Financial activities,2025,3,9201.0
CES5500000001,Financial activities,2025,4,9205.0
CES5500000001,Financial activities,2025,5,9211.0
CES5500000001,Financial activities,2025,6,9204.0
CES5500000001,Financial activities,2025,7,9204.0
CES5500000001,Financial activities,2025,8,9185.0
CES5500000001,Financial activities,2025,9,9189.0
CES5500000001,Financial activities,2025,10,9184.0
CES5500000001,Financial activities,2025,11,9185.0
CES5500000001,Financial activities,2025,12,9186.0
CES6000000001,Professional and business services,1976,1,6191.0
CES6000000001,Professional and business services,1976,2,6217.0
CES6000000001,Professional and business services,1976,3,6246.0
CES6000000001,Professional and business services,1976,4,6267.0
CES6000000001,Professional and business services,1976,5,6286.0
CES6000000001,Professional and business services,1976,6,6304.0
CES6000000001,Professional and business services,1976,7,6327.0
CES6000000001,Professional and business services,1976,8,6340.0
CES6000000001,Professional and business services,1976,9,6355.0
CES6000000001,Professional and business services,1976,10,6373.0
CES6000000001,Professional and business services,1976,11,6395.0
CES6000000001,Professional and business services,1976,12,6419.0
CES6000000001,Professional and business services,1977,1,6447.0
CES6000000001,Professional and business services,1977,2,6470.0
CES6000000001,Professional and business services,1977,3,6500.0
CES6000000001,Professional and business services,1977,4,6526.0
CES6000000001,Professional and business services,1977,5,6556.0
CES6000000001,Professional and business services,1977,6,6587.0
CES6000000001,Professional and business services,1977,7,6621.0
CES6000000001,Professional and business services,1977,8,6653.0
CES6000000001,Professional and business services,1977,9,6697.0
CES6000000001,Professional and business services,1977,10,6732.0
CES6000000001,Professional and business services,1977,11,6761.0
CES6000000001,Professional and business services,1977,12,6787.0
CES6000000001,Professional and business services,1978,1,6794.0
CES6000000001,Professional and business services,1978,2,6830.0
CES6000000001,Professional and business services,1978,3,6873.0
CES6000000001,Professional and business services,1978,4,6921.0
CES6000000001,Professional and business services,1978,5,6957.0
CES6000000001,Professional and business services,1978,6,6993.0
CES6000000001,Professional and business services,1978,7,7022.0
CES6000000001,Professional and business services,1978,8,7062.0
CES6000000001,Professional and business services,1978,9,7083.0
CES6000000001,Professional and business services,1978,10,7105.0
CES6000000001,Professional and business services,1978,11,7147.0
CES6000000001,Professional and business services,1978,12,7178.0
CES6000000001,Professional and business services,1979,1,7191.0
CES6000000001,Professional and business services,1979,2,7228.0
CES6000000001,Professional and business services,1979,3,7265.0
CES6000000001,Professional and business services,1979,4,7271.0
CES6000000001,Professional and business services,1979,5,7313.0
CES6000000001,Professional and business services,1979,6,7346.0
CES6000000001,Professional and business services,1979,7,7360.0
CES6000000001,Professional and business services,1979,8,7378.0
CES6000000001,Professional and business services,1979,9,7395.0
CES6000000001,Professional and business services,1979,10,7421.0
CES6000000001,Professional and business services,1979,11,7436.0
CES6000000001,Professional and business services,1979,12,7459.0
CES6000000001,Professional and business services,1980,1,7488.0
CES6000000001,Professional and business services,1980,2,7512.0
CES6000000001,Professional and business services,1980,3,7536.0
CES6000000001,Professional and business services,1980,4,7533.0
CES6000000001,Professional and business services,1980,5,7534.0
CES6000000001,Professional and business services,1980,6,7534.0
CES6000000001,Professional and business services,1980,7,7548.0
CES6000000001,Professional and business services,1980,8,7576.0
CES6000000001,Professional and business services,1980,9,7605.0
CES6000000001,Professional and business services,1980,10,7629.0
CES6000000001,Professional and business services,1980,11,7660.0
CES6000000001,Professional and business services,1980,12,7691.0
CES6000000001,Professional and business services,1981,1,7714.0
CES6000000001,Professional and business services,1981,2,7730.0
CES6000000001,Professional and business services,1981,3,7744.0
CES6000000001,Professional and business services,1981,4,7768.0
CES6000000001,Professional and business services,1981,5,7785.0
CES6000000001,Professional and business services,1981,6,7806.0
CES6000000001,Professional and business services,1981,7,7824.0
CES6000000001,Professional and business services,1981,8,7841.0
CES6000000001,Professional and business services,1981,9,7857.0
CES6000000001,Professional and business services,1981,10,7873.0
CES6000000001,Professional and business services,1981,11,7876.0
CES6000000001,Professional and business services,1981,12,7876.0
CES6000000001,Professional and business services,1982,1,7880.0
CES6000000001,Professional and business services,1982,2,7884.0
CES6000000001,Professional and business services,1982,3,7884.0
CES6000000001,Professional and business services,1982,4,7870.0
CES6000000001,Professional and business services,1982,5,7880.0
CES6000000001,Professional and business services,1982,6,7875.0
CES6000000001,Professional and business services,1982,7,7876.0
CES6000000001,Professional and business services,1982,8,7872.0
CES6000000001,Professional and business services,1982,9,7867.0
CES6000000001,Professional and business services,1982,10,7861.0
